"sequencial_candidato","nome","numero_cadidato","UF","partido","setor_economico_receita","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","setor_economico_despesa","cargo","idade","sexo","grau","estado_civil"
"250000001241","JANAINA APARECIDA MARQUES DA SILVA",1064,"SP","PRB","#NULO",11,7,4650.62,422.783636363636,1550.62,NA,3100,NA,NA,252,11,7,4650.62,422.783636363636,"#NULO","DEPUTADO FEDERAL",29,"FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)"
"70000001065","MÁRCIA DE PAULA BARBOSA DE LIMA",2710,"DF","PSDC","Atividades de organizações políticas",4,2,2899.75,724.9375,NA,1899.75,NA,NA,1000,252,4,2,2899.75,724.9375,"Atividades de organizações políticas","DEPUTADO FEDERAL",47,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"150000000030","LUIZ ANTÔNIO LÚCIO RANGEL",5000,"PB","PSOL","#NULO",18,5,10374.4,576.355555555556,NA,NA,9874.4,NA,500,48157,26,6,10374.4,399.015384615385,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",57,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)"
"250000001298","HILDEBRANDO NERY DE ALMEIDA",1077,"SP","PRB","Atividades de organizações políticas",19,4,27268.32,1435.17473684211,24568.32,NA,2700,NA,NA,1776,19,4,27268.32,1435.17473684211,"Atividades de organizações políticas","DEPUTADO FEDERAL",36,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"70000000169","DIVINO ROCHA GONÇALVES DE ALCÂNTARA",5034,"DF","PSOL","#NULO",5,3,1456.42,291.284,NA,NA,1086,NA,370.42,306,9,6,1456.42,161.824444444444,"#NULO","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000002078","MANOEL ANTUNES",1236,"SP","PDT","Atividades de organizações políticas",1,1,6183,6183,6183,NA,NA,NA,NA,3007,1,1,6183,6183,"Atividades de organizações políticas","DEPUTADO FEDERAL",80,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000001908","RONALDO DE CARVALHO",9001,"RJ","PROS","Atividades de organizações políticas",2,1,8000,4000,8000,NA,NA,NA,NA,502,17,8,7999.77,470.574705882353,"Comércio varejista de jornais e revistas","DEPUTADO FEDERAL",40,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000003499","ROGERIO DE JESUS PAES",3610,"SP","PTC","Atividades de organizações políticas",6,5,6657,1109.5,2091,NA,2500,NA,2066,1788,6,5,6657,1109.5,"Atividades de organizações políticas","DEPUTADO FEDERAL",48,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000000977","ERWIN PETER BENIRSCHKE",2332,"RJ","PPS","Atividades de organizações políticas",6,4,13262.5,2210.41666666667,11762.5,NA,1500,NA,NA,688,33,25,13236.5,401.106060606061,"#NULO","DEPUTADO FEDERAL",60,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000002504","ELAINE APARECIDA GUSMAN",1464,"SP","PTB","Atividades de organizações políticas",8,4,6576,822,3732.25,2343.75,500,NA,NA,341,8,5,6576,822,"Atividades de organizações políticas","DEPUTADO FEDERAL",56,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"130000000345","ILDEIA OTONI RIBEIRO",2328,"MG","PPS","Atividades de organizações políticas",5,2,4310.2,862.04,22,4288.2,NA,NA,NA,345,5,2,4310.2,862.04,"Atividades de organizações políticas","DEPUTADO FEDERAL",55,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"200000000340","VALMIR ALVES DA SILVA",1313,"RN","PT","#NULO",18,13,138675.78,7704.21,20000,95000,16175.78,NA,7500,11816,72,31,138675.78,1926.0525,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000643","JUTAHY MAGALHÃES JUNIOR",4545,"BA","PSDB","Atividades de organizações políticas",56,31,3798963.2,67838.6285714286,9375,1245728.2,402000,2141860,NA,108476,884,436,3798218.31,4296.62704751131,"#NULO","DEPUTADO FEDERAL",58,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"60000000995","FRANCISCA SUELY NOGUEIRA LIMA",1529,"CE","PMDB","#NULO",2,2,900,450,NA,NA,900,NA,NA,27,2,2,900,450,"#NULO","DEPUTADO FEDERAL",59,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"80000000439","GRACIELE RODRIGUES BAIER",2270,"ES","PR","Atividades de organizações políticas",12,6,27977.48,2331.45666666667,1500,23977.48,2500,NA,NA,641,32,24,27941.8,873.18125,"#NULO","DEPUTADO FEDERAL",21,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"190000001953","JAIR BARBOSA TAVARES",3121,"RJ","PHS","#NULO",12,9,17138.5,1428.20833333333,1332.5,7056,8700,NA,50,5150,12,9,17138.5,1428.20833333333,"#NULO","DEPUTADO FEDERAL",44,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"220000000088","FATIMA CLEIDE RODRIGUES DA SILVA",1321,"RO","PT","#NULO",37,28,404989.67,10945.6667567568,NA,285000,114525.55,NA,5464.12,17889,353,114,404356.23,1145.48507082153,"#NULO","DEPUTADO FEDERAL",51,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"120000000130","ANA PAULA BORTOLIERO DUTRA",7077,"MS","PT do B","Atividades de organizações políticas",11,2,21510,1955.45454545455,21450,NA,NA,NA,60,446,29,11,21510.01,741.724482758621,"#NULO","DEPUTADO FEDERAL",40,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"70000000899","ISAAC ANANIAS DA SILVA",3190,"DF","PHS","Atividades de organizações políticas",7,3,5359.35,765.621428571429,NA,5240,NA,NA,119.35,1537,15,7,5359.35,357.29,"#NULO","DEPUTADO FEDERAL",41,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"70000000830","JOSE BATISTA CORREA",2050,"DF","PSC","#NULO",8,4,11240,1405,NA,NA,2900,NA,8340,810,21,13,11240,535.238095238095,"#NULO","DEPUTADO FEDERAL",76,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"70000000175","ANTONIO CARLOS LOPES BURITY",5024,"DF","PSOL","#NULO",10,8,4537,453.7,NA,NA,1997,1200,1340,921,12,7,4530.25,377.520833333333,"#NULO","DEPUTADO FEDERAL",49,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000002077","MARCOS AURELIO FRANCO DO NASCIMENTO",1209,"SP","PDT","Atividades de organizações políticas",6,1,3733.89,622.315,3733.89,NA,NA,NA,NA,120,6,1,3733.89,622.315,"Atividades de organizações políticas","DEPUTADO FEDERAL",39,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"140000000780","JOSE VIEIRA DE ALMEIDA",1211,"PA","PDT","Comércio varejista de combustíveis para veículos automotores",9,5,106675.09,11852.7877777778,NA,3000,3500,100175.09,NA,14848,92,42,106675.09,1159.51184782609,"#NULO","DEPUTADO FEDERAL",45,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000002992","LUIS TEOFILO DA SILVA",4443,"SP","PRP","Atividades de organizações políticas",7,1,4932.5,704.642857142857,4932.5,NA,NA,NA,NA,336,7,1,4932.5,704.642857142857,"Atividades de organizações políticas","DEPUTADO FEDERAL",72,"MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)"
"250000002989","JOAO RAFAEL DE ANDRADE",4493,"SP","PRP","#NULO",1,1,1015,1015,NA,NA,NA,NA,1015,211,2,1,1000,500,"Impressão de material para outros usos","DEPUTADO FEDERAL",62,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)"
"50000000170","ÉRICA BATISTA DE SANTANA",1122,"BA","PP","Atividades de organizações políticas",32,3,13816.87,431.7771875,11416.87,NA,2400,NA,NA,3246,32,3,13816.87,431.7771875,"Atividades de organizações políticas","DEPUTADO FEDERAL",34,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"20000000472","MALBA TENORIO CAVANCANTE",1033,"AL","PRB","Atividades de organizações políticas",2,1,900,450,NA,900,NA,NA,NA,206,2,1,900,450,"Atividades de organizações políticas","DEPUTADO FEDERAL",53,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"80000000458","MOIZES DE SOUZA",7012,"ES","PT do B","#NULO",5,1,6850,1370,NA,NA,NA,NA,6850,907,7,5,6850,978.571428571429,"Impressão de material de segurança","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"130000000523","JOSÉ LÁZARO DOS REIS",2737,"MG","PSDC","#NULO",1,1,1000,1000,NA,NA,NA,NA,1000,516,1,1,958,958,"Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente","DEPUTADO FEDERAL",69,"MASCULINO","LÊ E ESCREVE","CASADO(A)"
"250000002252","MARCOS DE SOUZA CHAVES",2855,"SP","PRTB","Atividades de organizações políticas",6,4,1433.75,238.958333333333,515.93,917.82,NA,NA,NA,421,6,4,1433.75,238.958333333333,"Atividades de organizações políticas","DEPUTADO FEDERAL",40,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"140000000461","LEOMARINO ANDRADE",1533,"PA","PMDB","#NULO",30,24,27672.43,922.414333333333,2772.43,NA,12900,4500,7500,7519,43,29,27672.44,643.54511627907,"#NULO","DEPUTADO FEDERAL",43,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"210000000249","JULIANO MACIEL",1266,"RS","PDT","#NULO",10,5,48579.8,4857.98,15000,15000,6100,NA,12479.8,2899,29,10,48579.8,1675.16551724138,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",32,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000001383","ANA MARIA MONTEIRO CRAVEIRO BRISOTTI",4504,"SP","PSDB","#NULO",1,1,200,200,NA,NA,200,NA,NA,2107,1,1,200,200,"#NULO","DEPUTADO FEDERAL",41,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"250000000708","JOSE ROBERTO MENDONÇA",2235,"SP","PR","Atividades de organizações políticas",94,37,157441.37,1674.90819148936,56058.37,50000,50383,NA,1000,11753,167,79,157441.37,942.762694610778,"#NULO","DEPUTADO FEDERAL",40,"MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)"
"190000001911","SHEILA VICTOR PESSOA DE JESUS",2219,"RJ","PR","Atividades de organizações políticas",2,2,700,350,NA,500,200,NA,NA,445,2,2,700,350,"#NULO","DEPUTADO FEDERAL",38,"FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)"
"250000003691","LEIA BRANDAO DE SOUZA",1537,"SP","PMDB","Atividades de organizações políticas",5,2,10394.5,2078.9,6183,4211.5,NA,NA,NA,98,5,2,10394.5,2078.9,"Atividades de organizações políticas","DEPUTADO FEDERAL",37,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"90000000743","CÉLIO ANTÔNIO DA SILVEIRA",4599,"GO","PSDB","#NULO",40,21,1911765.11,47794.12775,17008,NA,1361000,532060,1697.11,110992,627,586,1910679.11,3047.33510366826,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"20000000019","PAULO SÉRGIO DA SILVA FALCÃO",1616,"AL","PSTU","#NULO",19,8,17745.01,933.947894736842,NA,7855.9,2232.48,NA,7656.63,1752,18,8,17743.31,985.739444444444,"Atividades de organizações políticas","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"130000001467","JOSÉ ROBERTO CORREIA FRANÇA",3663,"MG","PTC","#NULO",8,6,5124.93,640.61625,1103.93,NA,1480,1041,1500,1311,9,7,5124.93,569.436666666667,"#NULO","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"160000000800","NILTON APARECIDO BOBATO",6513,"PR","PC do B","#NULO",279,230,249086.86,892.784444444444,57526,20000,124055,16350,31155.86,20678,386,138,249086.87,645.302772020725,"#NULO","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"80000000512","GILDO GOMES",4415,"ES","PRP","Atividades de organizações políticas",7,3,17159.26,2451.32285714286,2159.26,NA,NA,15000,NA,1038,19,7,17159.26,903.118947368421,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"100000000572","JOSE RAMALHO DE CASTRO  RODRIGUES",1015,"MA","PRB","#NULO",1,1,500,500,NA,NA,NA,NA,500,670,2,2,500,250,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",58,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000657","ALBERTO FÁBIO FERREIRA DE SANTANA",2529,"BA","DEM","#NULO",5,5,8278,1655.6,NA,1580,2948,NA,3750,4850,8,7,8180.34,1022.5425,"#NULO","DEPUTADO FEDERAL",49,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"90000000613","IRIS DE ARAÚJO REZENDE MACHADO",1515,"GO","PMDB","#NULO",22,9,850315.42,38650.7009090909,NA,NA,317049.42,25655,507611,66234,654,552,850315.42,1300.17648318043,"#NULO","DEPUTADO FEDERAL",71,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"210000000908","YASSANAN DE SOUZA COSTA",1461,"RS","PTB","Atividades de organizações políticas",15,6,19024,1268.26666666667,5364,7860,800,NA,5000,715,32,14,18899,590.59375,"#NULO","DEPUTADO FEDERAL",52,"FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"130000000375","VICENTE DOS REIS MARINHO",4353,"MG","PV","Atividades de organizações políticas",4,4,5130.6,1282.65,770.6,4000,360,NA,NA,532,4,4,5130.6,1282.65,"Atividades de organizações políticas","DEPUTADO FEDERAL",45,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)"
"100000000205","JOSE RIBAMAR RODRIGUES FLHO",1322,"MA","PT","Comércio varejista de combustíveis para veículos automotores",4,2,45200,11300,NA,40000,NA,5200,NA,13375,16,10,45200,2825,"#NULO","DEPUTADO FEDERAL",49,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"210000000666","FILIPE TOLEDO DE SOUZA",4500,"RS","PSDB","#NULO",1,1,300,300,NA,NA,300,NA,NA,2507,11,4,5571,506.454545454545,"Fabricação de painéis e letreiros luminosos","DEPUTADO FEDERAL",32,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"250000002114","SAMANTHA OLIVEIRA PITA DO NASCIMENTO",1599,"SP","PMDB","Atividades de organizações políticas",19,4,28991.09,1525.84684210526,12797.27,16193.82,NA,NA,NA,1361,28,10,28991.09,1035.39607142857,"Atividades de organizações políticas","DEPUTADO FEDERAL",38,"FEMININO","SUPERIOR INCOMPLETO","CASADO(A)"
"190000001337","EDIR NASCIMENTO MARINS",1068,"RJ","PRB","#NULO",3,3,1540,513.333333333333,NA,840,700,NA,NA,71,3,3,1540,513.333333333333,"#NULO","DEPUTADO FEDERAL",51,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"250000001723","JOAQUIM VIEIRA DOS SANTOS",5022,"SP","PSOL","#NULO",6,3,2410,401.666666666667,150,NA,100,NA,2160,298,22,6,2311.1,105.05,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"100000000264","MARCO CANTANHEDE DO LAGO",3633,"MA","PTC","#NULO",13,12,24618,1893.69230769231,6350,NA,12268,NA,6000,3360,22,15,24618,1119,"#NULO","DEPUTADO FEDERAL",38,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000012","GILDASIO CARVALHO DA CUNHA",5012,"BA","PSOL","#NULO",7,3,2886.9,412.414285714286,NA,NA,431,NA,2455.9,2288,12,4,2886.9,240.575,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",48,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000003778","ISABEL CRISTINA LIMA",2786,"SP","PSDC","#NULO",3,3,1102.16,367.386666666667,552.16,NA,300,NA,250,13,3,3,1102.16,367.386666666667,"#NULO","DEPUTADO FEDERAL",41,"FEMININO","ENSINO MÉDIO INCOMPLETO","DIVORCIADO(A)"
"130000000695","CHRISTIANE OLIVEIRA BEZERRA PRINCE",5590,"MG","PSD","#NULO",7,5,135711.21,19387.3157142857,NA,NA,44600,45000,46100,229,235,90,135519.15,576.677234042553,"#NULO","DEPUTADO FEDERAL",31,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000000525","EDSON TOYOSHI CHIBA",2720,"MG","PSDC","#NULO",12,2,11057.38,921.448333333333,210,NA,NA,NA,10847.38,5786,20,8,11057.39,552.8695,"Fabricação de adesivos e selantes","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000001986","JOÃO CARLOS SOARES GURGEL",3190,"RJ","PHS","Atividades de organizações políticas",61,7,37129.99,608.688360655738,19680.01,NA,14949.98,NA,2500,8833,82,19,37129.99,452.804756097561,"Atividades de organizações políticas","DEPUTADO FEDERAL",33,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"100000000210","FRANCISCO ROGÉRIO SOUSA",1311,"MA","PT","#NULO",9,7,9010,1001.11111111111,NA,660,6600,NA,1750,3389,28,10,9010,321.785714285714,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário","DEPUTADO FEDERAL",35,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"250000000773","ANTONIA DORANILDES ALMEIDA PEREIRA TANG",7779,"SP","SD","Atividades de organizações políticas",14,2,15682.91,1120.20785714286,NA,15382.91,NA,NA,300,1702,16,4,15682.91,980.181875,"Atividades de organizações políticas","DEPUTADO FEDERAL",59,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"250000003804","MARCOS SOUZA LIMA",5121,"SP","PEN","#NULO",2,2,4250,2125,NA,NA,2000,NA,2250,1055,2,2,4250,2125,"Atividades de organizações políticas","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"140000000790","JONHIS STAFFORD MARINHO BARROSO",5477,"PA","PPL","Atividades de organizações políticas",4,2,570,142.5,NA,NA,250,320,NA,174,4,2,570,142.5,"Atividades de organizações políticas","DEPUTADO FEDERAL",49,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"140000000359","KATARYNE RIBEIRO CAMPOS",4477,"PA","PRP","#NULO",2,2,5280,2640,NA,NA,5280,NA,NA,150,4,3,5280,1320,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",32,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"190000002742","JOÃO CARLOS BERNARDO CARMO",4420,"RJ","PRP","Atividades de organizações políticas",3,1,4327.5,1442.5,NA,4327.5,NA,NA,NA,713,3,3,4327.5,1442.5,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",31,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"140000000936","JAIRSON DO CARMO RIBEIRO GAIA",2315,"PA","PPS","#NULO",3,3,1948,649.333333333333,500,NA,1448,NA,NA,560,3,3,1948,649.333333333333,"#NULO","DEPUTADO FEDERAL",44,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"160000000759","ANTONIO WANDSCHEER",1345,"PR","PT","#NULO",55,39,1748346.12,31788.1112727273,91953.34,95000,137030,354362.78,1070000,71822,1211,628,1748346.13,1443.72099917424,"#NULO","DEPUTADO FEDERAL",64,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000001321","BRUNA DIAS FURLAN",4585,"SP","PSDB","#NULO",100,61,2714931.47,27149.3147,16147.46,1821550,304200,403780,169254.01,178606,1817,485,2714931.58,1494.18358833242,"#NULO","DEPUTADO FEDERAL",31,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"250000003079","ANTONIO OLIVA DE ARAUJO",5136,"SP","PEN","#NULO",3,1,2220,740,NA,NA,NA,NA,2220,590,4,3,2220,555,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",59,"MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"70000001073","PAULO FERNANDO MELO DA COSTA",4555,"DF","PSDB","Comércio varejista especializado de equipamentos e suprimentos de informática",16,5,13059.75,816.234375,NA,1899.75,1900,7160,2100,27444,32,14,13059.75,408.1171875,"Comércio varejista especializado de equipamentos e suprimentos de informática","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"10000000366","JOSÉ AUGUSTO LEANDRO RODRIGUES",2580,"AC","DEM","#NULO",4,2,3550,887.5,180,NA,NA,NA,3370,2011,9,4,3545.6,393.955555555556,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",42,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"130000001294","WALTER FERREIRA DA COSTA",5445,"MG","PPL","#NULO",9,4,29300,3255.55555555556,NA,NA,1300,NA,28000,1142,80,50,29300,366.25,"#NULO","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"80000000175","ROGERIO PINHEIRO",3144,"ES","PHS","#NULO",49,28,132935,2712.95918367347,10709,9975,81151,10000,21100,16300,83,35,132933.13,1601.60397590361,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",38,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"190000001314","LUZINETE SILVA DE SOUZA",1073,"RJ","PRB","#NULO",2,2,600,300,NA,NA,600,NA,NA,20,2,2,600,300,"#NULO","DEPUTADO FEDERAL",61,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000000290","GILBERTO PINTO CARDOSO FILHO",3377,"SP","PMN","Atividades de organizações políticas",16,3,4316,269.75,NA,2736,NA,NA,1580,792,17,4,4316,253.882352941176,"Atividades de organizações políticas","DEPUTADO FEDERAL",33,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"220000000032","TANIA ROSILENE DE AVILA BELLO",4522,"RO","PSDB","#NULO",14,10,34193.1,2442.36428571429,NA,NA,29568,3150,1475.1,205,40,19,34193.1,854.8275,"#NULO","DEPUTADO FEDERAL",45,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000002172","DENISE SINEIDE DE MARIA SOARES",9012,"SP","PROS","Atividades de organizações políticas",16,8,5288.97,330.560625,2871.15,181.82,1488,648,100,1215,25,9,5265.28,210.6112,"Atividades de organizações políticas","DEPUTADO FEDERAL",25,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"190000003017","GUTEMBERG CARDOSO DOS SANTOS",5445,"RJ","PPL","#NULO",4,4,1144.17,286.0425,NA,99.17,345,NA,700,1272,7,6,1144.17,163.452857142857,"#NULO","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"210000001091","MARIA LORÍ CORREA",1505,"RS","PMDB","#NULO",8,5,9110,1138.75,NA,2258,6852,NA,NA,755,21,17,9040.9,430.519047619048,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",67,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"250000001897","JOSÉ CARLOS SELBACH EYMAEL",2727,"SP","PSDC","Atividades de organizações políticas",9,4,53597,5955.22222222222,1984.5,1302.5,NA,50000,310,934,62,20,53591.15,864.373387096774,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",48,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"80000000389","JOAO CARLOS GIESTAS",1213,"ES","PDT","#NULO",11,4,7280,661.818181818182,2950,NA,500,NA,3830,2222,14,6,7180,512.857142857143,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",58,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000001260","BENEDITO ROBERTO ALVES FERREIRA",1078,"SP","PRB","#NULO",198,148,144899.25,731.814393939394,29588.28,NA,115310.97,NA,NA,130516,279,161,144899.25,519.352150537634,"#NULO","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"200000000343","VITAL NOGUEIRA DE SOUZA",6566,"RN","PC do B","#NULO",5,3,10000,2000,NA,NA,3000,2000,5000,2728,19,10,9978.6,525.18947368421,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000003774","THAIS REGINA BEILSTREIN",2719,"SP","PSDC","#NULO",11,8,12133.28,1103.02545454545,276.08,1302.5,10354.7,200,NA,480,21,12,12133.28,577.775238095238,"#NULO","DEPUTADO FEDERAL",40,"FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"200000000007","PAULO MARTINS DE MELO",1654,"RN","PSTU","Atividades de organizações políticas",12,1,1772.9,147.741666666667,1772.9,NA,NA,NA,NA,1217,12,1,1772.9,147.741666666667,"Atividades de organizações políticas","DEPUTADO FEDERAL",55,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"160000000415","ROSELI RIBEIRO DE SOUZA",4398,"PR","PV","Atividades de organizações políticas",7,4,1654.63,236.375714285714,458.17,896.46,300,NA,NA,91,7,4,1654.63,236.375714285714,"Atividades de organizações políticas","DEPUTADO FEDERAL",42,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"30000000480","WALDIR PIRES BITTENCOURT",5005,"AP","PSOL","#NULO",3,3,1900,633.333333333333,NA,NA,1300,NA,600,238,3,3,1900,633.333333333333,"#NULO","DEPUTADO FEDERAL",25,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
